Accession,normalized_Abundance R1 126 control,normalized_Abundance R2 126 control,normalized_Abundance R3 126 control,normalized_Abundance R1 127N Sample,normalized_Abundance R3 127N Sample,normalized_Abundance R2 127N Sample,normalized_Abundance R1 127C Sample,normalized_Abundance R3 127C Sample,normalized_Abundance R2 127C Sample,normalized_Abundance R1 128N Sample,normalized_Abundance R3 128N Sample,normalized_Abundance R2 128N Sample,normalized_Abundance R1 128C Sample,normalized_Abundance R3 128C Sample,normalized_Abundance R2 128C Sample,normalized_Abundance R1 129N Sample,normalized_Abundance R3 129N Sample,normalized_Abundance R2 129N Sample,normalized_Abundance R1 129C Sample,normalized_Abundance R3 129C Sample,normalized_Abundance R2 129C Sample,normalized_Abundance R1 130N Sample,normalized_Abundance R3 130N Sample,normalized_Abundance R2 130N Sample,normalized_Abundance R1 130C Sample,normalized_Abundance R3 130C Sample,normalized_Abundance R2 130C Sample,s1_avg,p_value_s1,-log10_pvalues1,s2_avg,p_value_s2,-log10_pvalues2,s3_avg,p_value_s3,-log10_pvalues3,fold_change_s1,log2_fc_s1,expression_s1,fold_change_s2,log2_fc_s2,expression_s2,fold_change_s3,log2_fc_s3,expression_s3
NP_001353346.1,351.3888888888888,0.0,38.22222222222223,350.35185185185185,0.0,40.66296296296296,557.4111111111112,0.0,47.97037037037036,386.1296296296296,0.0,41.8962962962963,563.3074074074075,0.0,40.66296296296296,434.0592592592593,0.0,47.10000000000001,405.4444444444445,0.0,39.466666666666654,406.3185185185185,0.0,43.97407407407409,472.39259259259256,0.0,41.8962962962963,130.33827160493829,0.9977638885877369,0.0009722182469856464,142.6753086419753,0.9420359452585056,0.025932525519665427,201.79382716049383,0.7526044875627202,0.12343319643614364,1.0036028328342603,0.0051884481097939665,,1.0985978421027616,0.13566336318904923,,1.553809591710633,0.6358097225838103,up-regulated
NP_659412.3,94.67777777777776,54.08148148148147,139.64814814814815,102.05185185185184,65.18888888888891,127.24444444444444,158.55555555555554,94.67777777777776,157.92222222222222,103.43703703703704,47.10000000000001,136.48148148148147,166.64814814814818,113.57037037037036,150.40740740740742,119.74444444444444,56.4,147.05555555555554,144.74444444444447,103.43703703703704,164.6851851851852,137.88518518518518,94.67777777777776,171.79999999999998,220.27037037037036,139.64814814814815,165.362962962963,98.16172839506173,0.9506449789700131,0.02198164127590065,95.67283950617285,0.9903401933836327,0.004215594563586543,137.05185185185184,0.27863057339995473,0.5549712313061886,1.0210735841787595,0.030086838502171337,,0.9951842814947992,-0.006964395982943724,,1.4256067805316552,0.5115761037963574,up-regulated
NP_005860.2,21.31851851851852,0.0,459.7148148148149,21.81481481481482,0.0,478.2037037037037,22.262962962962963,0.0,309.98888888888894,22.262962962962963,0.0,542.8740740740741,21.570370370370373,0.0,444.8185185185185,23.992592592592597,0.0,444.8185185185185,22.50740740740741,0.0,338.6037037037037,20.996296296296297,0.0,346.89629629629627,21.31851851851852,0.0,254.7,166.67283950617283,0.9780536088672678,0.009637340102829205,188.37901234567903,0.9098649327199184,0.041023072874623034,110.75061728395063,0.7984963629248767,0.09772705769112593,1.0394675043694515,0.05584465765002783,,1.1748396584513277,0.23246387190355938,,0.6907044248877802,-0.5338596288124339,down-regulated
NP_071436.1,335.2333333333332,12.344444444444443,0.0,347.9629629629629,29.32962962962963,0.0,210.0851851851852,14.929629629629629,0.0,313.38148148148144,16.885185185185183,0.0,238.23703703703708,14.42962962962963,0.0,438.4592592592594,110.5925925925926,0.0,571.0851851851853,70.51111111111112,0.0,774.9370370370372,125.07037037037038,0.0,652.6703703703702,290.7222222222222,0.0,125.76419753086417,0.9525400200548634,0.021116768803130244,110.08888888888889,0.9711025406923428,0.012734909633071556,75.00493827160494,0.7701976012941983,0.11339783827926482,1.0854911237559408,0.118347928840535,,0.9501950003196731,-0.07370447920679134,,0.6473797498028688,-0.6273158564887121,down-regulated
NP_078813.1,344.0666666666667,338.05185185185195,0.0,356.67037037037045,335.2333333333332,0.0,518.3296296296296,503.7333333333333,0.0,325.3555555555555,299.0962962962964,0.0,497.08518518518525,456.2814814814814,0.0,408.1518518518518,372.3444444444445,0.0,509.6259259259259,445.7185185185186,0.0,410.01481481481466,358.3888888888889,0.0,641.4148148148147,573.2518518518517,0.0,230.63456790123453,0.9849066487414531,0.00660493077926594,208.15061728395062,0.9069260565121249,0.04242812039067634,340.68765432098763,0.6136750345494089,0.21206154427019994,1.014345285928371,0.02054883331011243,,0.9154594618074408,-0.1274320925832061,,1.4983656581890838,0.5833897392050279,up-regulated
NP_003126.1,525.6814814814816,103.02592592592596,0.0,381.1333333333333,91.0148148148148,0.0,216.32962962962964,40.66296296296296,0.0,478.2037037037037,87.92222222222223,0.0,301.9814814814815,62.24074074074075,0.0,297.85925925925926,67.33333333333333,0.0,380.5111111111112,73.17407407407407,0.0,370.7592592592594,76.07407407407403,0.0,274.50370370370376,48.87407407407407,0.0,157.3827160493827,0.8061097767263737,0.09360581156945309,188.70864197530864,0.9283579236234687,0.03228455149083942,85.6641975308642,0.5336746596367761,0.2727234182216922,0.750982321164529,-0.41314914915642814,,0.9004600856548707,-0.15126576712229234,,0.4087634240740849,-1.290661984393836,down-regulated
NP_004137.2,566.6296296296296,1062.151851851852,992.9296296296296,542.2333333333333,956.3259259259256,872.2962962962964,382.9074074074074,657.1666666666666,672.1407407407409,543.8555555555556,978.5888888888888,886.8259259259258,383.4851851851852,729.5740740740739,718.6481481481482,476.2333333333335,818.5592592592592,706.1185185185185,328.4703703703704,627.6296296296297,657.1666666666666,355.0851851851853,617.3370370370371,614.0333333333334,227.45185185185184,348.80370370370366,404.77407407407406,790.2851851851851,0.6980801060434516,0.15609473838475568,803.09012345679,0.7460787448924532,0.12721533249051103,570.7382716049383,0.18467843508534176,0.7335838141982206,0.9043160955101417,-0.14510095309296028,,0.9189686690343597,-0.12191241922645847,,0.6530905741514589,-0.6146450084485053,down-regulated
NP_065757.1,393.3370370370371,318.2037037037037,0.0,329.1296296296297,339.5037037037037,0.0,212.12592592592597,276.9037037037037,0.0,362.2481481481481,330.2814814814815,0.0,275.48148148148147,325.3555555555555,0.0,279.85555555555555,373.7296296296296,0.0,249.962962962963,272.4037037037037,0.0,252.3,288.39259259259256,0.0,186.4,276.1925925925926,0.0,222.87777777777782,0.9347993788386422,0.0292815848624377,230.84320987654323,0.9715782403636579,0.012522220293228315,163.00987654320988,0.6428416132103539,0.19189601771660159,0.9396978908576069,-0.08973108428461088,,0.9732817672656103,-0.039070565945564094,,0.687282683378792,-0.5410244848881857,down-regulated
NP_001273554.1,2780.9,356.67037037037045,0.0,2899.6333333333337,361.4555555555555,0.0,984.1074074074074,448.2925925925927,0.0,2871.929629629629,341.3777777777777,0.0,1586.6111111111106,385.00740740740736,0.0,1560.4703703703706,312.58148148148143,0.0,1924.237037037037,404.77407407407406,0.0,1995.05925925926,333.037037037037,0.0,942.2,520.0962962962963,0.0,1087.0296296296299,0.975561036607296,0.010745553504230232,1071.1024691358023,0.9849565425515718,0.0065829306662468,477.4666666666667,0.5894162590212293,0.2295778883269341,1.039367569149991,0.05570594915172197,,1.0241387532698099,0.034411189061798575,,0.45653159321201586,-1.131213392852767,down-regulated
NP_061856.1,1257.5111111111112,293.73703703703706,378.70740740740735,1254.9555555555555,273.77777777777777,395.7592592592592,658.4666666666669,125.07037037037038,451.9592592592592,1167.2703703703703,245.21481481481484,425.79629629629625,1081.2444444444443,241.70370370370367,390.8740740740741,763.7962962962963,169.84074074074073,279.2185185185185,928.577777777778,201.99259259259256,417.7074074074074,953.0444444444444,187.81111111111107,404.77407407407406,657.1666666666666,136.48148148148147,394.037037037037,641.4975308641975,0.9968687029332286,0.0013620386257227905,612.7604938271605,0.945222276621564,0.024466051639947826,411.8320987654322,0.5509478821169114,0.2588894820548859,0.997169384057971,-0.004089506227417994,,0.9524993859002702,-0.07020993242200155,,0.6401682633259642,-0.6434769385867608,down-regulated
NP_891988.1,0.0,21.81481481481482,26.74074074074074,0.0,29.32962962962963,32.214814814814815,0.0,35.99999999999999,34.77407407407408,0.0,22.50740740740741,36.459259259259255,0.0,30.640740740740736,38.66666666666666,0.0,16.44074074074074,31.88148148148148,0.0,16.44074074074074,41.51481481481481,0.0,20.996296296296297,33.77037037037037,0.0,15.133333333333336,29.32962962962963,20.514814814814816,0.7595831980920054,0.11942465038134857,19.655555555555555,0.8095845968032649,0.09173776333404751,23.591358024691356,0.6367486863453484,0.19603194234166146,1.2675057208237985,0.34199225877536,,1.21441647597254,0.2802632690236538,,1.4575896262395116,0.5435845965343868,up-regulated
XP_005266358.1,242.33333333333331,266.4037037037037,0.0,245.81111111111116,274.50370370370376,0.0,162.01111111111112,193.4259259259259,0.0,224.13333333333333,262.3259259259259,0.0,175.19629629629625,244.3888888888889,0.0,172.4444444444444,300.72962962962964,0.0,155.93333333333334,217.9,0.0,171.40740740740742,260.6777777777777,0.0,100.14444444444446,209.4703703703704,0.0,173.4382716049383,0.9762347542443219,0.01044573539301872,162.15308641975307,0.9528589466201252,0.020971383977021366,118.47901234567901,0.6518568033710358,0.18584779742149288,1.0227578826287325,0.03246465644918801,,0.9562096404312787,-0.0646011439891562,,0.6986655406635168,-0.5173261089609685,down-regulated
NP_002496.1,811.3555555555556,9.914814814814816,0.0,858.5851851851852,10.10740740740741,0.0,556.1592592592592,12.637037037037036,0.0,836.5888888888888,9.607407407407406,0.0,574.4333333333333,8.3,0.0,609.3074074074074,6.362962962962963,0.0,590.911111111111,10.10740740740741,0.0,589.7074074074075,6.207407407407407,0.0,542.2333333333333,9.403703703703703,0.0,289.5641975308642,0.9697282684615036,0.013349944125949363,282.0654320987654,0.9838667232511502,0.0070637280694535575,189.59876543209876,0.8102731847098124,0.09136853345529532,1.0577425217481498,0.08098848585971133,,1.0303504507470358,0.04313512144915718,,0.6925810510365602,-0.5299451788358452,down-regulated
NP_115544.1,618.7518518518519,1038.5851851851849,0.0,602.9037037037036,917.3,0.0,347.5037037037037,531.1148148148148,0.0,630.6740740740742,994.251851851852,0.0,540.1074074074072,1083.0407407407408,0.0,549.7629629629631,819.9074074074072,0.0,444.8185185185185,741.0555555555557,0.0,455.67777777777775,691.5666666666666,0.0,282.62592592592586,453.02962962962965,0.0,506.73456790123447,0.9154850241608722,0.038348755652280984,541.641975308642,0.9806542011460209,0.00848410679848257,292.87283950617285,0.5002067832544944,0.3008504231412591,0.917256822077362,-0.12460236536112863,,0.9804438624209747,-0.028493066943615683,,0.5301387097999694,-0.9155582073657247,down-regulated
NP_001070984.1,1586.6111111111106,2417.529629629629,0.0,1426.5666666666668,2322.4629629629635,0.0,970.9407407407406,1848.1148148148147,0.0,1471.5222222222224,2259.040740740741,0.0,1136.3148148148146,2035.5592592592595,0.0,1407.6111111111113,2235.433333333334,0.0,1492.748148148148,2242.955555555556,0.0,1731.103703703704,2433.325925925926,0.0,1347.6666666666663,2283.8222222222225,0.0,1249.6765432098766,0.935025030430743,0.029176762996521288,1243.520987654321,0.9296500836627963,0.031680487285423976,939.6851851851851,0.6809573288051429,0.1668801016629661,0.9362881757587982,-0.0949754563706444,,0.9316762832549272,-0.10209932634758292,,0.704035082201943,-0.5062807744655284,down-regulated
NP_004779.2,1316.448148148148,0.0,33.348148148148155,1188.6111111111113,0.0,41.04074074074074,827.7037037037037,0.0,42.92592592592592,1316.448148148148,0.0,29.718518518518515,1118.1185185185186,0.0,42.56666666666666,1154.3777777777775,0.0,55.17777777777778,1144.1074074074074,0.0,47.97037037037036,1373.1185185185184,0.0,54.81481481481482,836.5888888888888,0.0,64.35185185185186,409.88395061728403,0.9485403711258648,0.022944180237550443,448.7222222222222,0.9985204109911803,0.0006430531866289488,290.2098765432099,0.7727217698114673,0.1119768522485514,0.9109906844654203,-0.13449179337842848,,0.9973109797088724,-0.0038846615496550725,,0.6450081630973125,-0.6326106757693188,down-regulated
NP_004995.1,2331.948148148148,3685.792592592592,0.0,2061.385185185185,3238.8444444444435,0.0,1478.155555555555,1913.2370370370372,0.0,2170.5333333333333,3919.722222222223,0.0,1631.7666666666669,2525.725925925926,0.0,1307.522222222222,2123.9,0.0,1310.085185185185,2107.7666666666664,0.0,1102.2814814814817,1721.192592592593,0.0,780.2555555555556,863.9037037037039,0.0,1766.7432098765428,0.8757021902268307,0.057643564073027606,2030.0851851851855,0.9884061300330553,0.0050645697943670805,1130.464197530864,0.5245033035574744,0.2802517720800257,0.8807673607050756,-0.18316708808931942,,1.012050172637695,0.01728081376872343,,0.56356575311271,-0.8273441505848115,down-regulated
NP_004619.3,867.7888888888889,31.88148148148148,256.7814814814815,924.1333333333334,28.35185185185185,286.2037037037037,1223.4814814814815,44.948148148148135,373.7296296296296,819.9074074074072,37.72222222222223,247.07407407407405,1021.1666666666666,38.22222222222223,355.7703703703704,1370.1444444444442,36.459259259259255,266.4037037037037,806.7666666666667,35.61111111111112,291.31481481481484,862.1814814814815,38.22222222222223,271.2703703703704,963.0703703703704,45.37777777777777,285.7111111111111,412.89629629629627,0.9437588175164907,0.025138977740644657,368.23456790123447,0.9622121104801327,0.01672918133327138,547.3864197530864,0.7281166887231967,0.13779901463260522,1.0711115096623773,0.09910868182728713,,0.9552526565932832,-0.06604573011025407,,1.4199979503077742,0.5058888472771801,up-regulated
NP_001137462.1,573.2518518518517,22.50740740740741,0.0,571.0851851851853,27.65925925925926,0.0,352.32222222222214,23.066666666666663,0.0,558.1296296296296,32.65555555555556,0.0,420.2407407407407,21.31851851851852,0.0,623.9999999999999,26.74074074074074,0.0,421.1814814814815,31.88148148148148,0.0,473.6703703703704,26.74074074074074,0.0,319.97407407407405,34.262962962962966,0.0,199.58148148148152,0.9971732871936658,0.0012293641231133263,196.92839506172837,0.9952261590854732,0.002078217262214318,125.1296296296296,0.757825548036247,0.12043075775179067,1.005010723943925,0.007210895730746756,,0.9916508656864879,-0.012095820042450705,,0.6301016443380685,-0.6663435203158726,down-regulated
NP_001238965.1,0.0,171.40740740740742,351.3888888888888,0.0,166.64814814814818,314.60740740740744,0.0,109.21851851851854,212.87037037037044,0.0,168.41851851851854,305.0037037037037,0.0,110.1148148148148,230.11111111111111,0.0,163.85185185185188,349.4666666666667,0.0,130.8925925925926,281.2296296296297,0.0,169.00000000000003,345.3703703703703,0.0,157.30740740740742,335.9814814814814,160.41851851851854,0.9239680256759756,0.03434305747334994,157.8074074074074,0.9085741550493538,0.04163962111933522,107.36296296296298,0.6088677630613546,0.21547701936835342,0.9205412489816163,-0.11944572543830771,,0.9055577202366195,-0.1431214934190719,,0.616088696822642,-0.6987900276449448,down-regulated
NP_065747.1,171.40740740740742,12.911111111111111,0.0,166.64814814814818,11.43703703703704,0.0,103.97037037037036,10.396296296296295,0.0,184.5074074074074,11.43703703703704,0.0,114.55925925925924,9.607407407407406,0.0,154.69629629629628,11.17777777777778,0.0,118.18518518518522,6.551851851851851,0.0,140.94074074074075,8.462962962962964,0.0,67.81851851851853,8.892592592592592,0.0,59.36172839506174,0.9797599807886013,0.008880303681106275,65.31481481481482,0.9642537344792845,0.015808670470107835,38.12222222222222,0.7389081428372364,0.13140954744882258,0.9661817304987341,-0.049633521736570485,,1.063075191898083,0.08824364309855641,,0.6204838644857934,-0.6885344009362471,down-regulated
XP_016879247.1,0.0,65.18888888888891,93.0185185185185,0.0,66.57407407407406,74.99259259259259,0.0,50.6074074074074,56.88518518518518,0.0,65.18888888888891,94.12962962962963,0.0,39.466666666666654,62.24074074074075,0.0,56.88518518518518,63.63703703703705,0.0,48.32962962962962,77.9851851851852,0.0,53.25185185185186,77.04074074074073,0.0,47.54814814814813,69.47037037037038,47.18888888888889,0.8863062653557945,0.05241618062929909,53.10617283950618,0.9929094602083086,0.0030903514287234785,35.830864197530865,0.6387968069818091,0.19463726334389697,0.8948169304241971,-0.16033554165533223,,1.0070231295065084,0.010096819830421636,,0.679440958891282,-0.5575799037409089,down-regulated
NP_004385.1,3104.185185185185,393.3370370370371,501.937037037037,2961.5296296296297,388.4962962962964,518.3296296296296,1828.6222222222225,311.8444444444445,354.5296296296296,2752.944444444444,356.67037037037045,521.1888888888889,1916.9370370370368,321.7851851851852,369.0703703703704,2157.4333333333334,453.788888888889,540.1074074074072,2354.0111111111105,338.05185185185195,413.2185185185186,2134.892592592593,350.35185185185185,422.8962962962963,1769.533333333334,338.05185185185195,299.98148148148147,1289.4518518518519,0.9731206812054892,0.011833297520340496,1210.2679012345677,0.9218775476461945,0.035326762149574566,831.6654320987656,0.6541863772922983,0.18429850381908186,0.967219642655396,-0.0480845512166051,,0.9078236502341981,-0.13951602164664223,,0.6238334071087388,-0.6807672818681514,down-regulated
NP_004773.1,100.14444444444446,192.24814814814815,0.0,116.94074074074072,202.7555555555556,0.0,81.9111111111111,118.18518518518522,0.0,94.12962962962963,159.11111111111111,0.0,72.22592592592592,136.8814814814815,0.0,137.5037037037037,222.8037037037037,0.0,93.3,149.27037037037033,0.0,106.35185185185183,187.81111111111107,0.0,95.03333333333332,196.40370370370368,0.0,106.56543209876543,0.9157973125159912,0.03820063528002685,84.41358024691358,0.8656514834881593,0.06265692237392262,66.69876543209877,0.6677806255715684,0.1753661853556494,1.0933802852582777,0.12879526764799779,,0.8660983457046588,-0.20739724221633182,,0.6843411952473842,-0.547212299072117,down-regulated
NP_006433.2,0.0,381.1333333333333,1594.5222222222224,0.0,463.7962962962963,2001.177777777778,0.0,227.99629629629624,986.3851851851848,0.0,413.9296296296296,1867.522222222222,0.0,332.1851851851852,1263.537037037037,0.0,238.23703703703708,852.6222222222221,0.0,309.98888888888894,1234.574074074074,0.0,299.0962962962964,1188.6111111111113,0.0,212.87037037037044,811.3555555555556,821.6580246913582,0.8436091496132612,0.073858718637385,760.4839506172839,0.8976498221911139,0.04689305080472126,404.79382716049366,0.681260901786242,0.16668653492047503,1.2476740022533543,0.3192410297369365,,1.154782191377639,0.20762076415061842,,0.6146726731117844,-0.7021097471888628,down-regulated
NP_938408.1,208.23703703703703,239.47407407407408,0.0,183.25925925925927,214.4,0.0,131.24814814814815,142.7851851851852,0.0,202.38888888888889,219.0888888888889,0.0,144.74444444444447,164.2037037037037,0.0,202.38888888888889,171.40740740740742,0.0,142.7851851851852,179.61481481481482,0.0,169.35925925925926,191.18148148148143,0.0,106.35185185185183,130.8925925925926,0.0,132.5530864197531,0.8764411471271958,0.05727724139111164,140.4925925925926,0.9364328616961612,0.028523354263225685,91.34444444444445,0.553632640352827,0.2567783132275254,0.8882050263893716,-0.17103535928769406,,0.9414056683377178,-0.08711155516155962,,0.612076239638656,-0.7082167300443303,down-regulated
NP_001165948.1,82.3,322.40740740740745,0.0,74.48518518518519,302.69999999999993,0.0,52.92962962962964,180.2296296296296,0.0,83.84444444444442,270.6,0.0,62.8,233.23333333333335,0.0,79.1222222222222,245.81111111111116,0.0,64.65185185185186,242.33333333333331,0.0,73.5925925925926,235.2555555555555,0.0,50.11851851851852,144.74444444444447,0.0,125.72839506172836,0.9482663857541389,0.023069644084047942,118.14814814814815,0.9004602449059085,0.04553545641370697,77.71975308641974,0.6393469996461636,0.19426336855735976,0.93199476530827,-0.10160624310330908,,0.8758041932443191,-0.1913197376312787,,0.5761180917169239,-0.795563531705763,down-regulated
NP_001177921.1,67.33333333333333,46.24814814814813,0.0,59.74444444444445,47.10000000000001,0.0,46.64074074074074,26.74074074074074,0.0,66.11851851851851,41.04074074074074,0.0,59.4148148148148,43.63333333333334,0.0,66.57407407407406,37.72222222222223,0.0,65.71111111111111,62.8,0.0,90.63333333333334,93.78888888888888,0.0,64.35185185185186,78.65555555555557,0.0,35.61481481481482,0.937604813131806,0.027980171898490162,35.71975308641975,0.9420942102226595,0.02590566521773272,24.46049382716049,0.6107645116702716,0.21412620546226163,0.9406854273323119,-0.08821573994821272,,0.9434571363354747,-0.08397112088885943,,0.6460690644666905,-0.6302396983308122,down-regulated
NP_001093139.1,0.0,38.66666666666666,78.65555555555557,0.0,38.22222222222223,80.67407407407407,0.0,14.774074074074074,57.7925925925926,0.0,41.8962962962963,77.9851851851852,0.0,13.78148148148148,54.08148148148147,0.0,46.64074074074074,87.47407407407407,0.0,15.307407407407403,60.43333333333334,0.0,21.81481481481482,61.88148148148147,0.0,13.5,52.088888888888896,39.6320987654321,0.9879055411741797,0.005284578598574069,39.9604938271605,0.9800024809593955,0.008772824852799609,24.188888888888894,0.6309082430429136,0.2000337983434776,1.0134166745588282,0.01922747198909863,,1.0218139344003536,0.031132514908983944,,0.6185244814849892,-0.6930973960187798,down-regulated
NP_060587.8,0.0,10.10740740740741,1124.2888888888888,0.0,9.607407407407406,1062.151851851852,0.0,9.403703703703703,752.5481481481481,0.0,10.396296296296295,1098.5555555555557,0.0,10.22222222222222,886.8259259259258,0.0,7.940740740740741,954.1851851851852,0.0,8.996296296296295,913.7370370370372,0.0,11.655555555555557,1120.2259259259258,0.0,9.088888888888889,684.5962962962964,357.2530864197531,0.9695064225421225,0.013449309570974906,369.6506172839506,0.9878048895234495,0.0053288284601582725,253.98395061728397,0.7976296671983146,0.0981987011596555,0.9447838138739157,-0.08194384632911592,,0.9775700568421122,-0.03272799907910469,,0.6716804826845411,-0.5741529863915258,down-regulated
NP_001001888.3,0.0,513.0703703703704,61.40000000000001,0.0,544.5518518518519,69.0037037037037,0.0,316.2814814814815,36.459259259259255,0.0,513.0703703703704,60.8037037037037,0.0,340.30000000000007,51.03333333333334,0.0,480.2851851851851,53.566666666666656,0.0,477.4,54.433333333333344,0.0,502.88518518518526,58.17777777777778,0.0,344.79999999999995,39.99259259259258,204.51851851851856,0.9585464618106312,0.018386831540283942,191.29135802469136,0.9993485254528048,0.00028302400242752015,117.58024691358025,0.7210012244680661,0.14206399772263362,1.0680369035568997,0.09496149689317943,,0.998962006872675,-0.001498285276773256,,0.6140277356921352,-0.7036242711457121,down-regulated
NP_003174.3,327.6629629629629,182.16666666666663,0.0,276.1925925925926,165.362962962963,0.0,169.84074074074073,99.03703703703702,0.0,456.2814814814814,180.2296296296296,0.0,216.32962962962964,148.5074074074074,0.0,341.95925925925934,170.64444444444447,0.0,319.97407407407405,148.5074074074074,0.0,302.69999999999993,147.05555555555554,0.0,156.5740740740741,121.94444444444446,0.0,147.1851851851852,0.8637473615021456,0.06361326625949204,212.17037037037036,0.8097113657763974,0.09166976456557935,89.62592592592591,0.5066121795931304,0.2953243734351187,0.8660845307800719,-0.20742025447844673,,1.2484780681999796,0.3201704779124683,,0.5273875078094352,-0.9230646962954767,down-regulated
NP_001265488.1,41.51481481481481,8.996296296296295,0.0,44.48888888888888,10.396296296296295,0.0,22.7962962962963,5.737037037037037,0.0,43.97407407407409,9.188888888888888,0.0,38.66666666666666,6.666666666666665,0.0,33.77037037037037,7.2592592592592595,0.0,35.99999999999999,7.114814814814815,0.0,38.22222222222223,10.396296296296295,0.0,22.50740740740741,8.3,0.0,18.29506172839506,0.9407463213114016,0.02652747126723452,17.720987654320993,0.9639826876549957,0.015930765602789793,9.511111111111113,0.6439358212241982,0.19115741505806894,1.0865962751136529,0.11981600652618928,,1.0525003666226724,0.07382073583287735,,0.564892212934448,-0.8239524816955442,down-regulated
NP_001357372.1,39.466666666666654,4.885185185185184,0.0,40.66296296296296,4.766666666666667,0.0,22.50740740740741,4.166666666666666,0.0,46.24814814814813,5.374074074074074,0.0,26.74074074074074,4.766666666666667,0.0,31.46666666666667,3.5407407407407407,0.0,22.7962962962963,2.362962962962963,0.0,21.31851851851852,2.362962962962963,0.0,20.1,2.362962962962963,0.0,15.143209876543208,0.9849163906429494,0.006600635110082903,17.207407407407402,0.9056562428822829,0.043036614849534326,8.891358024691359,0.7052793939633906,0.1516388046832929,1.0243006263048018,0.03463920012978645,,1.1639248434237994,0.21899790401905866,,0.6014196242171191,-0.7335561513206241,down-regulated
NP_835227.1,737.5777777777777,159.55185185185186,0.0,691.5666666666666,153.24074074074073,0.0,472.39259259259256,98.14074074074072,0.0,654.4296296296296,133.79259259259257,0.0,500.6481481481482,108.68518518518516,0.0,544.5518518518519,116.94074074074072,0.0,579.2037037037035,112.54074074074076,0.0,691.5666666666666,157.92222222222222,0.0,488.92222222222233,99.03703703703702,0.0,281.60246913580244,0.9574153718464684,0.018899603954023382,262.7407407407407,0.909616050322377,0.04114188505631288,190.17777777777778,0.7070168446785334,0.15057023901245095,0.9416781917638559,-0.08669397609724831,,0.8786046031582206,-0.18671403691339078,,0.6359541748374445,-0.6530052823912964,down-regulated
NP_851939.1,0.0,305.0037037037037,137.88518518518518,0.0,224.76666666666677,145.9185185185185,0.0,145.25555555555556,81.9111111111111,0.0,325.3555555555555,157.30740740740742,0.0,194.2259259259259,103.02592592592596,0.0,201.3925925925925,134.91481481481486,0.0,205.54444444444445,93.0185185185185,0.0,200.5111111111111,129.95555555555555,0.0,136.8814814814815,89.29259259259261,123.56172839506176,0.838407197056094,0.07654500227312055,160.88765432098765,0.9230132134330353,0.0347920817693436,75.72222222222221,0.5173221357259061,0.2862389381423646,0.8369710653955512,-0.2567503461044489,,1.0898059876233481,0.12407132251889344,,0.5129202207727044,-0.9631936473126925,down-regulated
NP_000989.1,147.05555555555554,0.0,1471.5222222222224,153.6222222222222,0.0,1439.7888888888888,140.23333333333332,0.0,863.9037037037039,161.25555555555553,0.0,1202.877777777778,155.93333333333334,0.0,1114.7333333333331,159.55185185185186,0.0,1053.3444444444444,144.74444444444447,0.0,1202.877777777778,121.30740740740735,0.0,1130.325925925926,140.94074074074075,0.0,996.2518518518516,531.137037037037,0.9903761162698397,0.004199841564351447,454.71111111111117,0.8948678710555867,0.04824108435737852,334.7123456790124,0.7279461544908217,0.13790074386329038,0.9844513702015484,-0.022608153059024052,,0.842797517711022,-0.2467420298912231,,0.62038232009812,-0.6887705224240813,down-regulated
NP_055976.1,0.0,641.4148148148147,605.2037037037036,0.0,614.9666666666667,553.4740740740742,0.0,426.9259259259261,356.67037037037045,0.0,626.474074074074,553.4740740740742,0.0,535.7296296296295,430.4296296296296,0.0,493.1814814814814,483.0259259259259,0.0,565.662962962963,464.6925925925926,0.0,543.8555555555556,514.9740740740741,0.0,418.3962962962962,359.94444444444457,389.4802469135803,0.9316801644671099,0.03073315057115217,393.3160493827161,0.9420156883004334,0.025941864419889365,261.1987654320988,0.5708487028276755,0.2434789814806453,0.9372881305576274,-0.09343548176539486,,0.946519027769938,-0.07929658632404277,,0.6285774554572818,-0.6698375654857289,down-regulated
NP_002507.1,654.4296296296296,1000.651851851852,2072.459259259259,623.9999999999999,906.4185185185185,1788.722222222222,431.2851851851852,776.4592592592593,1373.1185185185184,606.2407407407408,933.0925925925928,1848.1148148148147,394.8851851851852,749.122222222222,1286.2703703703703,455.11851851851856,851.3925925925927,1743.340740740741,352.32222222222214,712.9,1292.7074074074071,406.3185185185185,848.125925925926,1567.233333333333,328.4703703703704,737.5777777777777,1248.7740740740742,1106.38024691358,0.8179303982037213,0.08728365105010749,1129.1493827160493,0.8511926796355951,0.06997212002028792,860.2876543209877,0.5001331836715741,0.3009143292008931,0.8904371465249652,-0.16741431578621507,,0.9087622064393563,-0.13802525753187705,,0.6923768625128672,-0.5303705806040733,down-regulated
XP_011518282.1,0.0,911.2185185185184,1324.9111111111113,0.0,1380.814814814815,1991.259259259259,0.0,1292.7074074074071,1974.1074074074077,0.0,1296.9333333333338,2039.585185185185,0.0,1399.877777777778,2276.7259259259254,0.0,756.6814814814816,1296.9333333333338,0.0,1438.5555555555557,2322.4629629629635,0.0,1370.1444444444442,2247.022222222222,0.0,1429.2703703703703,2228.333333333333,1124.0246913580247,0.6247151069659176,0.2043179917446976,1112.172839506173,0.6380716740599303,0.195130534601116,1088.9382716049383,0.6520797512093803,0.18569928556859835,1.5079957929955032,0.5926324037836391,up-regulated,1.492095303558563,0.5773396867863118,up-regulated,1.4609237190582274,0.5468808509617749,up-regulated
